study,wave,version,versn_s,doi_gesis,doi_wvsa,studytit,uniqid,intrvwr_id,cntry,cntry_AN,cntrycow,year,fw_start,fw_end,cntry_y,mode,mm_mixed_mode_EVS5,mm_mode_fu_EVS5,mm_matrix_group_EVS5,mm_fw_start_fu_EVS5,mm_fw_end_fu_EVS5,mm_year_fu_EVS5,ivlength,ivstart,ivstend,ivdate,mm_v277_fu_EVS5,mm_v278a_fu_r_EVS5,mm_v279a_fu_r_EVS5,lnge_num,lnge_iso,gwght,pwght,wght_eq1000,reg_nuts1,reg_nuts2,reg_iso,size_5c,respint,A001,A002,A003,A004,A005,A006,A008,A009,A170,A173,A027,A029,A030,A032,A034,A035,A038,A039,A040,A041,A042,A065,A066,A067,A068,A071,A072,A074,A078,A079,A080_01,A080_02,A124_02,A124_03,A124_06,A124_08,A124_09,A165,B008,C001,C001_01,C002,C002_01,D081,D026_03,D026_05,C038,C039,C041,D001_B,G007_18_B,G007_33_B,G007_34_B,G007_35_B,G007_36_B,D054,D059,D060,D061,D078,E001,E002,E003,E004,Y002,E012,E015,E018,E023,E025,E026,E027,E028,E033,E035,E036,E037,E039,E069_01,E069_02,E069_04,E069_05,E069_06,E069_07,E069_08,E069_18A,E069_18,E069_11,E069_12,E069_13,E069_14,E069_17,E069_20,E111_01,E114,E115,E116,E117,E179_WVS7,E181_EVS5,E224,E225,E226,E227,E228,E229,E233,E233A,E233B,E235,E236,E263,E264,E265_01,E265_02,E265_03,E265_04,E265_05,E265_06,E265_07,E265_08,F025,F028,F028B_WVS7,F066_EVS5,F034,F050,F051,F053,F054,F063,F114A,F115,F116,F117,F118,F119,F120,F121,F122,F123,F132,E290,F144_02,G005,G006,G052,G062,G063,G255,G256,G257,H009,H010,H011,X001,X002,X003,X003R,X003R2,G027A,X002_02A,X002_02B,V002,V002A,V002A_01,V001,V001A,V001A_01,X007,X026,X011,X013,X025A_01,X025R,W002A_01,W002R,V004AM_01,V004RM,V004AF_01,V004RF,X028,W003,X052,X035_EVS5,X036E_WVS7,V097EF,W005_EVS5,W006E_WVS7,X047_WVS7,X047E_EVS5
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826051279,6228,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,120,16.08,18.08,20180321,NA,NA,NA,128,en,0.904540429194367,2.8324437360179,0.56,UKM,UKM5,NA,NA,1,1,2,2,3,2,3,1,1,8,7,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,4,2,4,1,4,3,2,2,4,1,2,2,2,1,2,3,3,3,2,3,2,3,4,1,2,1,3,1,3,1,2,2,3,5,5,5,6,4,3,1,3,3,2,3,2,3,3,3,4,3,3,2,2,8,4,2,4,1,NA,82666,8,1,10,7,5,8,8,5,6,10,10,2,2,1,4,3,4,2,1,3,4,0,8,NA,7,2,0,1,0,0,2,1,1,1,1,10,5,8,8,8,6,6,1,7,1,2,4,2,3,3,3,2,2,2,3,2,1961,57,5,3,1,826,GB,1,826,GB,1,826,GB,1,1,2,2,3,2,NA,NA,0,1,0,1,1,1,1,53,NA,3,83,NA,NA,5
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826051280,6228,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,365,9.15,15.2,20180418,NA,NA,NA,128,en,0.93912559643546,2.8324437360179,0.56,UKM,UKM5,NA,NA,1,1,1,2,2,2,3,2,3,6,9,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,2,5,1,2,1,3,3,4,2,4,2,3,1,3,2,2,3,3,4,4,4,2,1,2,3,2,1,2,1,3,1,2,3,3,5,9,5,9,7,3,2,4,2,2,4,3,3,3,4,4,3,3,3,2,1,3,2,2,2,NA,82604,9,4,9,9,10,8,10,9,8,9,6,2,2,2,3,1,2,4,4,1,4,0,8,NA,6,2,1,1,1,1,3,2,2,2,2,9,8,9,9,9,8,8,3,8,1,2,3,4,4,2,2,3,2,2,3,1,1982,36,3,2,1,826,GB,1,826,GB,1,826,GB,6,1,1,2,5,3,NA,NA,0,1,0,1,2,NA,2,52,NA,8,NA,NA,NA,2
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826051281,6228,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,67,12.28,13.35,20180329,NA,NA,NA,128,en,0.93912559643546,2.8324437360179,0.56,UKM,UKM5,NA,NA,1,1,2,1,3,2,4,1,2,8,9,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,4,2,4,2,4,4,4,2,4,1,2,2,2,2,2,3,3,4,3,3,1,3,4,3,2,0,1,2,1,2,3,3,3,5,7,5,4,4,3,2,2,3,2,2,2,2,2,2,3,3,2,2,2,8,3,3,3,2,NA,82603,8,1,9,4,7,7,10,7,4,3,9,2,2,1,4,4,4,2,1,3,3,0,8,NA,7,2,0,0,0,0,1,1,4,1,2,9,9,9,9,9,7,8,3,7,0,NA,3,1,1,2,2,2,2,3,3,1,1980,38,3,2,2,528,NL,0,528,NL,0,528,NL,1,1,2,4,6,3,6,3,1,1,1,1,1,1,2,14,NA,8,52,NA,NA,8
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826051282,6228,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,52,19.04,19.56,20180221,NA,NA,NA,128,en,1.11479591058233,2.8324437360179,0.56,UKM,UKM5,NA,NA,1,2,2,2,2,3,4,2,2,9,7,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,5,2,4,2,4,3,4,4,3,1,2,1,2,2,2,2,4,4,3,4,3,4,4,2,3,1,1,1,1,1,2,1,3,3,8,6,3,5,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,5,4,3,4,2,NA,82604,8,1,10,7,2,10,10,3,6,10,7,1,1,2,3,3,4,3,1,4,4,0,8,NA,7,2,0,0,0,0,1,1,2,1,1,10,6,9,9,7,4,7,1,6,1,2,4,2,3,1,1,2,2,3,3,1,1961,57,5,3,1,826,GB,1,826,GB,1,826,GB,1,1,0,2,3,2,8,3,3,2,2,1,7,1,2,72,NA,5,21,NA,NA,9
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826051283,6228,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,77,16.43,18,20180411,NA,NA,NA,128,en,0.721620696360757,2.8324437360179,0.56,UKM,UKM5,NA,NA,1,1,2,2,2,2,3,1,1,10,9,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,5,3,3,2,4,4,2,3,4,1,1,1,1,1,1,2,4,4,4,4,1,3,3,2,2,1,1,1,1,1,2,2,3,6,7,4,4,3,1,1,3,3,2,2,2,2,2,2,3,2,2,2,2,8,3,2,4,1,NA,82603,5,1,8,5,3,10,10,2,5,10,10,2,2,1,4,3,4,1,1,4,4,0,8,NA,7,1,1,0,0,0,5,1,5,1,1,10,5,10,10,6,6,10,5,1,1,2,5,2,3,1,1,2,2,3,3,2,1967,51,4,3,1,826,GB,1,826,GB,1,826,GB,1,1,4,3,6,3,7,3,5,3,0,1,1,1,2,24,NA,10,13,NA,NA,10
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826051284,6228,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,61,13.54,14.55,20180222,NA,NA,NA,128,en,0.8184417983835,2.8324437360179,0.56,UKM,UKM5,NA,NA,1,1,2,2,2,2,1,2,1,9,9,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,4,2,4,2,4,2,3,2,2,1,1,1,2,1,2,2,3,4,3,4,1,2,4,2,3,1,3,1,2,2,2,2,3,7,8,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,4,2,4,1,NA,82601,4,1,10,6,1,8,10,7,7,10,9,1,1,1,4,3,4,2,1,4,4,1,1,NA,1,1,1,1,1,1,9,1,1,1,1,5,1,2,6,1,1,2,1,1,1,2,4,2,2,2,2,2,2,2,2,2,1941,77,6,3,1,826,GB,1,826,GB,1,826,GB,3,1,2,1,1,1,NA,NA,0,1,0,1,4,NA,1,22,NA,6,NA,NA,NA,5
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826051285,7246,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,53,12.48,13.41,20180223,NA,NA,NA,128,en,0.490750542744765,2.8324437360179,0.56,UKM,UKM9,NA,NA,1,1,2,2,1,1,3,1,1,9,10,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,3,3,1,2,4,4,4,2,3,3,1,1,1,2,2,2,2,4,4,3,4,1,2,4,NA,NA,0,2,2,1,1,3,2,3,7,10,1,1,1,3,1,2,3,1,2,2,3,3,2,2,2,3,1,2,8,4,4,4,1,NA,82601,5,3,10,7,1,8,10,3,3,10,9,2,1,1,3,3,3,2,1,3,3,0,8,NA,7,3,0,0,0,0,1,1,1,1,1,5,3,5,5,5,4,4,2,2,1,1,3,3,3,2,2,2,2,2,3,2,1937,82,6,3,2,18,018,0,18,018,0,18,018,5,1,3,1,7,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826051286,7246,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,39,15.15,15.54,20180310,NA,NA,NA,128,en,0.560255361332311,2.8324437360179,0.56,UKM,UKM9,NA,NA,2,1,1,1,2,1,3,2,2,8,7,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,2,4,1,2,2,4,4,3,2,4,1,1,2,2,2,2,3,4,4,4,4,1,3,2,3,2,1,1,2,2,1,2,1,3,8,7,4,4,4,3,2,2,2,2,2,3,4,4,2,3,2,2,3,1,5,3,3,4,1,NA,82601,6,2,10,7,5,9,10,2,7,10,7,1,1,1,3,3,3,2,1,3,4,2,6,NA,7,2,1,0,0,0,3,1,3,1,1,10,3,8,10,8,4,7,1,6,1,2,3,3,3,2,2,2,2,4,1,2,1962,56,5,3,1,826,GB,1,826,GB,1,826,GB,1,1,2,2,6,3,0,1,NA,NA,0,1,1,1,1,22,NA,4,53,NA,NA,8
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826051287,7246,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,40,15.39,16.19,20180219,NA,NA,NA,128,en,0.976495248286292,2.8324437360179,0.56,UKM,UKM9,NA,NA,2,1,2,1,2,3,4,2,1,5,7,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,2,5,3,3,4,4,2,5,2,4,1,1,1,2,3,2,2,2,4,4,3,3,4,2,4,3,1,2,2,1,2,2,2,2,3,10,3,8,8,2,2,3,2,2,3,1,3,3,3,3,3,2,2,3,5,4,4,4,1,NA,82604,10,1,10,10,1,9,10,9,5,10,4,1,1,1,3,4,2,3,1,1,4,0,8,NA,NA,2,0,0,0,0,1,1,1,1,1,6,1,6,10,5,5,5,6,1,1,2,5,3,2,2,2,3,3,4,4,1,1941,77,6,3,1,826,GB,1,826,GB,1,826,GB,6,1,0,1,3,2,NA,NA,0,1,0,1,4,NA,1,33,NA,6,NA,NA,NA,NA
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826051288,7246,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,69,12.04,13.13,20180222,NA,NA,NA,128,en,0.605185034227013,2.8324437360179,0.56,UKM,UKM9,NA,NA,1,1,1,1,2,1,3,1,2,8,8,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,2,4,2,4,3,5,4,4,NA,4,1,2,NA,2,2,2,2,3,4,3,4,2,1,4,2,3,1,NA,NA,2,1,1,1,3,4,4,7,8,3,3,2,4,4,2,3,2,1,1,4,3,4,2,1,2,6,4,2,4,1,NA,82602,9,1,10,10,1,10,10,8,8,10,6,2,1,1,4,3,4,2,1,4,4,2,4,NA,5,2,0,0,0,0,2,1,3,1,1,9,7,8,9,5,5,7,1,1,1,3,5,2,2,2,3,2,2,3,4,1,1950,68,6,3,1,826,GB,1,826,GB,1,826,GB,1,1,1,2,8,3,6,3,0,1,0,1,4,4,1,21,NA,8,23,NA,NA,NA
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826051289,7246,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,39,16.1,16.49,20180310,NA,NA,NA,128,en,1.70562786333481,2.8324437360179,0.56,UKM,UKM9,NA,NA,2,1,1,1,2,1,4,2,2,3,3,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,2,2,4,1,2,2,2,2,3,2,2,1,3,2,4,3,3,3,NA,3,NA,3,3,1,2,3,2,NA,2,2,3,2,3,3,3,NA,5,4,5,5,3,2,3,3,2,3,2,3,3,3,3,3,3,3,3,2,3,3,2,NA,NA,82666,5,5,5,5,3,5,7,5,5,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0,8,NA,7,2,0,0,0,0,NA,1,1,1,1,3,1,3,3,6,1,5,1,10,1,3,2,4,4,2,NA,3,4,4,4,2,1984,34,2,2,1,826,GB,1,826,GB,1,826,GB,1,1,2,4,2,1,0,1,0,1,0,1,5,1,2,91,NA,3,83,NA,NA,NA
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826051290,7246,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,31,18.06,18.37,20180221,NA,NA,NA,128,en,0.560255361332311,2.8324437360179,0.56,UKM,UKM9,NA,NA,1,1,2,2,1,1,1,1,1,10,10,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,2,5,2,5,1,2,4,4,2,4,1,2,1,2,1,1,2,4,4,2,4,1,3,4,2,3,1,2,2,1,1,1,1,3,4,7,7,7,3,2,2,3,2,2,2,2,4,4,2,1,3,1,2,2,4,4,4,4,1,NA,82602,8,2,10,8,2,8,8,3,3,10,5,1,1,1,4,4,2,4,1,3,4,1,3,NA,1,1,1,1,1,1,8,3,4,1,1,10,6,7,4,1,2,3,1,1,1,1,5,3,2,2,3,2,3,3,4,2,1961,57,5,3,1,826,GB,1,826,GB,1,826,GB,3,1,0,1,5,3,NA,NA,7,3,0,1,1,NA,1,12,NA,1,NA,NA,NA,7
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826051291,7246,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,18,12.29,12.47,20180221,NA,NA,NA,128,en,0.8184417983835,2.8324437360179,0.56,UKM,UKM9,NA,NA,3,1,1,3,4,1,1,2,3,9,5,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,NA,2,4,1,2,4,3,3,2,2,4,1,2,1,3,2,2,2,3,3,3,3,NA,NA,NA,NA,NA,0,2,2,4,1,3,3,3,NA,NA,NA,NA,NA,2,2,3,NA,1,3,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,82666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,4,1,1,0,0,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,4,4,2,3,2,NA,NA,NA,2,1937,82,6,3,1,826,GB,1,826,GB,1,826,GB,5,1,1,1,1,1,NA,NA,0,1,0,1,4,NA,1,83,NA,6,NA,NA,NA,NA
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826051292,7246,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,53,16.11,17.04,20180323,NA,NA,NA,128,en,0.792798385723263,2.8324437360179,0.56,UKM,UKM9,NA,NA,2,1,1,1,2,3,2,1,1,9,10,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,NA,3,3,3,3,2,4,4,2,2,4,1,2,1,2,2,2,2,3,3,3,3,1,2,1,4,2,0,2,2,2,1,2,2,3,6,7,5,4,3,2,2,3,NA,NA,2,2,3,3,2,3,NA,NA,2,3,7,3,NA,3,2,NA,82603,7,4,7,6,6,NA,9,NA,6,9,7,2,2,1,4,3,3,2,1,2,4,2,4,NA,5,NA,0,0,0,0,1,1,1,1,1,10,1,7,8,NA,1,NA,1,1,1,1,4,3,3,1,2,2,2,3,3,2,1945,73,6,3,1,826,GB,1,826,GB,1,826,GB,5,1,3,1,3,2,NA,NA,0,1,0,1,4,NA,1,34,NA,4,NA,NA,NA,NA
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826051293,7246,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,35,13.58,14.33,20180219,NA,NA,NA,128,en,0.8184417983835,2.8324437360179,0.56,UKM,UKM9,NA,NA,2,1,1,1,3,NA,3,2,1,9,10,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,3,3,3,3,NA,3,3,4,3,4,1,2,2,NA,NA,2,2,3,3,3,3,1,4,3,1,1,0,2,2,2,1,3,2,2,6,7,5,1,5,3,1,3,3,2,2,2,2,2,NA,NA,NA,NA,NA,2,9,3,3,4,1,NA,82603,5,5,5,5,5,5,5,5,5,10,9,1,1,1,3,3,3,2,1,3,3,0,8,NA,7,2,0,0,0,0,1,1,1,1,1,5,2,5,5,5,5,1,2,5,1,1,4,2,2,2,2,2,NA,NA,NA,2,1937,82,6,3,1,826,GB,1,826,GB,1,826,GB,5,1,3,1,1,1,NA,NA,0,1,0,1,4,NA,1,41,NA,3,NA,NA,NA,NA
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826051294,7246,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,42,17.03,17.45,20180222,NA,NA,NA,128,en,0.889357485116545,2.8324437360179,0.56,UKM,UKM9,NA,NA,2,1,3,1,3,1,3,2,2,8,9,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,2,4,2,4,NA,NA,NA,4,3,4,1,2,3,3,2,2,2,3,4,NA,4,1,3,2,3,2,NA,2,2,3,2,2,3,3,NA,1,NA,1,3,3,1,3,3,2,3,2,3,3,3,3,3,3,2,3,2,3,2,3,1,NA,82666,5,5,10,6,3,10,9,8,3,9,6,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0,8,NA,7,2,0,0,0,0,1,1,1,1,1,NA,1,NA,8,7,1,NA,1,9,1,2,3,3,3,1,3,2,2,2,2,1,1964,54,4,3,1,826,GB,1,826,GB,1,826,GB,1,1,1,3,5,3,5,3,0,1,0,1,1,5,2,21,NA,6,26,NA,NA,NA
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826051295,7246,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,33,12.31,13.04,20180311,NA,NA,NA,128,en,0.889357485116545,2.8324437360179,0.56,UKM,UKM9,NA,NA,2,1,2,2,3,1,4,3,3,2,7,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5,2,5,1,5,5,4,3,4,1,1,1,2,2,2,3,4,4,3,4,3,4,2,4,3,0,3,3,4,2,3,3,3,3,8,6,5,2,3,2,3,3,2,4,3,2,2,4,4,3,2,2,3,3,4,3,4,1,NA,82604,7,1,10,7,3,8,10,2,1,10,6,2,1,1,3,2,3,3,2,2,4,0,8,NA,7,2,0,0,0,0,1,1,3,1,1,10,5,7,7,7,7,9,1,1,1,3,5,2,3,2,2,3,1,4,2,1,1966,52,4,3,1,826,GB,0,372,IE,NA,NA,-3,3,1,2,1,6,3,NA,NA,0,1,7,3,3,NA,NA,71,NA,1,NA,NA,NA,2
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826051296,7246,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,42,11.33,12.15,20180223,NA,NA,NA,128,en,0.762002319889577,2.8324437360179,0.56,UKM,UKM9,NA,NA,2,1,2,1,2,2,3,1,1,9,7,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,2,2,5,1,1,5,3,3,3,2,4,1,1,2,2,2,2,2,3,4,1,3,1,2,1,2,2,1,2,1,2,1,2,3,3,9,8,5,3,2,3,2,3,4,2,2,2,3,3,2,2,2,3,2,2,7,3,2,NA,1,NA,82601,2,6,6,4,9,6,10,2,8,10,7,1,1,1,3,3,4,3,2,3,4,8,4,NA,3,NA,0,0,0,0,5,1,1,1,1,8,3,2,8,10,1,9,2,10,1,1,3,4,1,1,3,1,1,2,1,2,1977,41,3,2,1,826,GB,1,826,GB,1,826,GB,1,1,3,5,5,3,7,3,0,1,7,3,5,1,2,51,NA,NA,33,NA,NA,NA
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826051297,7246,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,45,14.15,15,20180217,NA,NA,NA,128,en,2.03501031738694,2.8324437360179,0.56,UKM,UKM9,NA,NA,2,1,1,1,3,1,3,2,1,5,10,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,4,1,2,2,4,3,3,2,2,1,NA,1,2,2,2,3,NA,3,3,3,2,NA,1,2,2,1,2,1,3,1,3,3,3,NA,5,NA,1,1,NA,1,3,NA,2,3,NA,NA,NA,2,NA,NA,NA,3,2,NA,2,2,3,2,NA,82666,NA,NA,9,5,10,NA,10,NA,NA,6,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,1,8,NA,7,2,0,0,0,0,1,1,1,1,1,5,1,5,10,5,8,5,1,10,1,2,2,3,3,1,1,2,1,3,2,1,1986,32,2,2,1,826,GB,1,826,GB,1,826,GB,6,1,2,1,3,2,NA,NA,0,1,0,1,3,NA,NA,62,NA,9,NA,NA,NA,4
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826051298,6969,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,133,17.4,19.53,20180314,NA,NA,NA,128,en,0.818931936563092,2.8324437360179,0.56,UKM,UKM7,NA,NA,1,1,1,1,2,4,2,2,2,7,8,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,2,2,4,1,2,2,4,4,3,4,4,1,2,1,4,2,2,2,3,3,3,3,1,3,4,1,2,1,3,1,2,1,2,2,3,4,2,7,8,2,2,2,3,3,2,3,3,3,3,3,3,3,3,2,3,6,4,2,4,1,NA,82604,7,4,9,8,6,9,10,6,6,10,8,1,1,1,3,4,4,2,1,3,4,2,4,NA,6,1,0,0,0,0,3,1,1,1,1,6,3,6,6,8,1,1,1,7,1,2,3,3,2,1,1,3,4,4,4,2,1949,69,6,3,1,826,GB,1,826,GB,1,826,GB,3,1,2,1,2,1,NA,NA,0,1,0,1,4,NA,2,33,NA,6,NA,NA,NA,2
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826051299,7296,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,90,10.24,11.54,20180326,NA,NA,NA,128,en,0.904540429194367,2.8324437360179,0.56,UKM,UKM8,NA,NA,1,1,1,1,3,3,3,2,2,10,10,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,2,5,2,4,2,4,2,3,2,4,1,2,1,2,2,2,1,4,4,4,4,3,1,2,4,3,0,3,1,3,1,1,1,3,5,8,6,6,3,4,2,3,3,2,4,3,3,3,4,4,4,2,4,3,1,4,4,4,1,NA,82604,6,1,10,4,2,10,10,2,1,10,7,3,2,1,3,3,2,3,1,2,4,1,8,NA,3,2,0,0,0,0,1,1,6,1,1,10,6,6,6,6,1,6,1,5,1,1,3,2,3,2,3,1,2,3,4,2,1958,60,5,3,1,826,GB,1,826,GB,1,826,GB,3,1,1,2,3,2,2,1,0,1,0,1,7,4,2,24,NA,8,33,NA,NA,4
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826051300,7296,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,42,14.57,15.39,20180227,NA,NA,NA,128,en,0.721620696360757,2.8324437360179,0.56,UKM,UKM8,NA,NA,2,1,1,1,2,1,2,2,1,7,7,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,2,5,2,5,1,3,5,3,2,3,1,2,2,2,2,2,3,3,3,3,3,3,1,4,2,3,0,3,3,2,1,1,1,2,5,3,5,6,5,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,4,3,3,4,1,NA,82606,8,1,10,9,6,10,10,8,1,10,4,1,1,2,3,2,4,3,2,3,4,0,8,NA,7,2,0,0,0,0,1,1,1,1,1,10,6,10,10,10,5,10,1,1,1,4,5,2,2,4,4,4,3,3,3,2,1972,46,4,2,1,826,GB,1,826,GB,1,826,GB,6,1,2,4,6,3,NA,NA,0,1,0,1,1,NA,2,21,NA,6,NA,NA,NA,1
